Date,close,prev_close_1,prev_close_2,prev_close_3,prev_close_4,prev_close_5,prev_close_6,prev_close_7,prev_close_8,prev_close_9,prev_close_10,prev_close_11,prev_close_12,prev_close_13,prev_close_14,prev_close_15,prev_close_16,prev_close_17,prev_close_18,prev_close_19,prev_close_20,Decayed_Compound,pct
2006-02-14,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,1263.8199462890625,1261.489990234375,1285.0400390625,1277.9300537109375,1282.9300537109375,-0.35926111350108564,0.010032817645881256
2006-02-15,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,1263.8199462890625,1261.489990234375,1285.0400390625,1277.9300537109375,-0.352075891231064,0.0035044025624304848
2006-02-16,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,1263.8199462890625,1261.489990234375,1285.0400390625,-0.34503437340644266,0.007328128814697266
2006-02-17,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,1263.8199462890625,1261.489990234375,-0.33813368593831383,-0.001659723774475624
2006-02-21,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,1263.8199462890625,-0.31188374573294037,-0.003270533054782946
2006-02-22,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,1266.8599853515625,-0.30564607081828155,0.007513475466915153
2006-02-23,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,1264.6800537109375,-0.29953314940191594,-0.0037751357399127233
2006-02-24,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,1273.8299560546875,-0.2935424864138776,0.0012735108974995773
2006-02-27,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,1283.719970703125,-0.27627983987285026,0.0036372204857118865
2006-02-28,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,1285.18994140625,-0.27075424307539325,-0.010400860034838692
2006-03-01,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,1280.0799560546875,-0.2653391582138854,0.008261330698481876
2006-03-02,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,1282.4599609375,-0.2600323750496077,-0.0016263247744955065
2006-03-03,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,1270.8399658203125,-0.2548317275486155,-0.0014816343903562618
2006-03-06,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,1264.030029296875,-0.23984558331493652,-0.006968428982564987
2006-03-07,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,1265.02001953125,-0.2350486716486378,-0.0018619098341728496
2006-03-08,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,1254.780029296875,-0.23034769821566503,0.0020299446737942917
2006-03-09,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,1265.6500244140625,-0.2257407442513517,-0.004880826595358489
2006-03-10,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,1263.780029296875,-0.22122592936632468,0.007223586629499522
2006-03-13,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,1266.989990234375,-0.20821607491214983,0.0021148107915936842
2006-03-14,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,1262.8599853515625,-0.20405175341390683,0.010396124640943808
2006-03-15,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,1275.530029296875,-0.1999707183456287,0.004269845505052425
2006-03-16,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,1280.0,-0.19597130397871615,0.0017727559736714401
2006-03-17,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,1289.3800048828125,-0.1920518778991418,0.0014709261335852303
2006-03-20,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,1287.239990234375,-0.18075769106364906,-0.001660006842847581
2006-03-21,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,1283.030029296875,-0.17714253724237608,-0.006014938433096706
2006-03-22,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,1292.6700439453125,-0.17359968649752855,0.006020565906847034
2006-03-23,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,1287.7900390625,-0.17012769276757797,-0.002582292509284542
2006-03-24,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,1289.4300537109375,-0.16672513891222643,0.0009832808494871326
2006-03-27,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,1294.1199951171875,-0.15692036694307618,-0.0010284092793490132
2006-03-28,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,1280.6600341796875,0.0,-0.006438184231161284
2006-03-29,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,1291.239990234375,0.0,0.007469695510914524
2006-03-30,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,1289.1400146484375,0.0,-0.002026275908753405
2006-03-31,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,1287.22998046875,0.0,-0.004137669588781004
2006-04-03,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,1278.260009765625,0.0,0.0022705472268638215
2006-04-04,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,1275.8800048828125,0.0,0.006256689924245132
2006-04-05,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,1278.469970703125,0.0,0.00431110752586959
2006-04-06,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,1272.22998046875,0.0,-0.0019213908770231657
2006-04-07,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,1281.4200439453125,0.0,-0.01034348733305134
2006-04-10,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,1284.1300048828125,0.0,0.0008645273000289464
2006-04-11,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,1297.47998046875,0.0,-0.0077509593141949695
2006-04-12,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,1303.02001953125,0.0,0.001204791727488977
2006-04-13,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,1305.3299560546875,0.0,0.0007763251900371474
2006-04-17,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,1307.25,0.0,-0.002940020383560544
2006-04-18,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,1305.0799560546875,0.0,0.0170773840124003
2006-04-19,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,1297.22998046875,0.0,0.0020271283540434903
2006-04-20,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,1305.0400390625,0.0,0.0011679304724923159
2006-04-21,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,1301.6700439453125,0.0,-0.00013719949215710366
2006-04-24,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,1302.949951171875,0.0,-0.002417518664577175
2006-04-25,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,1301.6099853515625,0.0,-0.004869617378140819
2006-04-26,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,1293.22998046875,0.0,0.0028193371739710614
2006-04-27,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,1302.8900146484375,0.0,0.0033015959817911467
2006-04-28,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,1300.25,0.0,0.0006795457566090975
2006-05-01,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,1294.8699951171875,0.0,-0.004135512475787073
2006-05-02,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,1297.81005859375,0.0,0.006144714479341601
2006-05-03,1308.1199951171875,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,1305.9300537109375,0.0,-0.003875972595181029
2006-05-04,1312.25,1308.1199951171875,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,1311.56005859375,0.0,0.00315720644759544
2006-05-05,1325.760009765625,1312.25,1308.1199951171875,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,1309.0400390625,0.0,0.010295301783673081
2006-05-08,1324.6600341796875,1325.760009765625,1312.25,1308.1199951171875,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,1295.5,0.0,-0.0008296943472687485
2006-05-09,1325.1400146484375,1324.6600341796875,1325.760009765625,1312.25,1308.1199951171875,1313.2099609375,1305.18994140625,1310.6099853515625,1309.719970703125,1305.4100341796875,1301.739990234375,1308.1099853515625,1311.280029296875,1311.4599609375,1309.9300537109375,1307.280029296875,1285.3299560546875,1289.1199951171875,1288.1199951171875,1286.5699462890625,1296.6199951171875,0.0,0.0003623423794522751
